,model_name,model_year,kms_driven,mileage,power,price,company,engine
1103,Royal Enfield,2018,7500.0,35.0,19.8,125000.0,Royal,350.0
1104,Yamaha YZF-R15,2014,63000.0,42.0,16.7,62600.0,Yamaha,150.0
1105,Yamaha FZ25,2019,2200.0,43.0,20.3,145000.0,Yamaha,250.0
1106,Yamaha FZs,2015,35000.0,45.0,13.0,52000.0,Yamaha,150.0
1107,Royal Enfield,2007,57877.0,30.0,19.8,53600.0,Royal,350.0
1108,Royal Enfield,2014,17500.0,25.0,27.2,119500.0,Royal,500.0
1109,Royal Enfield,2015,9000.0,35.0,19.8,104000.0,Royal,350.0
1110,Mahindra Centuro,2015,24000.0,60.0,8.5,28000.0,Mahindra,110.0
1111,Royal Enfield,2012,19000.0,32.0,27.2,106667.0,Royal,500.0
1112,Royal Enfield,2007,35000.0,30.0,19.8,62500.0,Royal,350.0
1113,Royal Enfield,2017,15000.0,40.0,19.8,122000.0,Royal,350.0
1114,Bajaj Avenger,2018,8500.0,40.0,19.0,77900.0,Bajaj,220.0
1115,Royal Enfield,2016,18000.0,35.0,19.8,114200.0,Royal,350.0
1116,Bajaj Pulsar,2011,26000.0,65.0,15.0,23455.0,Bajaj,180.0
1117,Bajaj Pulsar,2009,12000.0,65.0,15.0,16444.0,Bajaj,180.0
1118,Royal Enfield,2016,18800.0,35.0,19.8,115600.0,Royal,350.0
1119,Royal Enfield,2017,14000.0,35.0,19.8,123000.0,Royal,350.0
1120,Royal Enfield,2017,25770.0,40.0,19.8,117200.0,Royal,350.0
1121,Hero Karizma,2019,9000.0,48.0,20.0,84400.0,Hero,223.0
1122,Yamaha FZS-FI,2020,7550.0,58.0,12.2,92500.0,Yamaha,150.0
1123,Yamaha FZ25,2018,12541.0,43.0,20.3,110000.0,Yamaha,250.0
1124,Bajaj Pulsar,2016,35000.0,65.0,17.0,50200.0,Bajaj,180.0
1125,KTM RC,2015,13933.0,35.0,25.0,160000.0,KTM,200.0
1126,Hero Splendor,2019,7945.0,55.0,8.2,62000.0,Hero,100.0
1127,Yamaha YZF-R15,2014,68500.0,42.0,16.7,68500.0,Yamaha,150.0
1128,Hero Passion,2011,20000.0,5.0,8.2,28838.0,Hero,100.0
1129,Suzuki Gixxer,2017,15000.0,40.0,14.6,60000.0,Suzuki,150.0
1130,Royal Enfield,2018,10000.0,35.0,19.8,134600.0,Royal,350.0
1131,Hero Passion,2008,50183.0,55.0,7.5,29500.0,Hero,100.0
1132,Royal Enfield,2017,5520.0,26.0,29.1,138000.0,Royal,535.0
1133,Royal Enfield,2016,39000.0,37.0,19.8,92200.0,Royal,350.0
1134,Royal Enfield,2015,16000.0,35.0,19.8,108000.0,Royal,350.0
1135,Royal Enfield,2017,2200.0,35.0,19.8,135000.0,Royal,350.0
1136,Royal Enfield,2015,22000.0,25.0,27.2,133100.0,Royal,500.0
1137,Royal Enfield,2017,24857.0,25.0,27.2,159700.0,Royal,500.0
1138,Bajaj V12,2018,17000.0,57.0,12.0,60000.0,Bajaj,125.0
1139,Bajaj Avenger,2011,19000.0,40.0,19.0,28300.0,Bajaj,220.0
1140,Royal Enfield,2014,27746.0,40.0,19.8,112000.0,Royal,350.0
1141,Royal Enfield,2014,30300.0,40.0,19.8,97900.0,Royal,350.0
1142,KTM Duke,2019,8265.0,25.0,42.9,280000.0,KTM,390.0
1143,Yamaha YZF-R15,2016,24528.0,42.0,16.7,72000.0,Yamaha,150.0
1144,Suzuki Gixxer,2017,16000.0,63.0,14.0,47000.0,Suzuki,150.0
1145,Yamaha FZs,2013,48000.0,45.0,13.0,38700.0,Yamaha,150.0
1146,Honda CB,2014,33700.0,60.0,14.0,42000.0,Honda,150.0
1147,Yamaha YZF-R15,2012,46000.0,42.0,16.7,48300.0,Yamaha,150.0
1148,Bajaj Avenger,2015,15495.0,40.0,19.0,35000.0,Bajaj,220.0
1149,Royal Enfield,2018,11277.0,32.0,27.2,175000.0,Royal,500.0
1150,Yamaha YZF-R15,2013,25000.0,42.0,16.7,52300.0,Yamaha,150.0
1151,Royal Enfield,2013,46031.0,35.0,19.8,74600.0,Royal,350.0
1152,Hero Super,2017,33000.0,75.0,9.0,40000.0,Hero,125.0
1153,KTM Duke,2015,25000.0,35.0,25.0,73600.0,KTM,200.0
1154,Bajaj Pulsar,2015,67000.0,38.0,21.0,41400.0,Bajaj,220.0
1155,Bajaj V15,2017,5000.0,57.0,11.8,50000.0,Bajaj,150.0
1156,Suzuki Gixxer,2015,15000.0,40.0,14.6,60000.0,Suzuki,150.0
1157,Hero Glamour,2012,28000.0,55.0,8.9,24500.0,Hero,125.0
1158,Bajaj Avenger,2016,22500.0,40.0,19.0,85000.0,Bajaj,220.0
1159,Royal Enfield,2012,24800.0,32.0,27.2,125000.0,Royal,500.0
1160,Hero Passion,2017,12771.0,5.0,8.2,29339.0,Hero,100.0
1161,Royal Enfield,2014,60000.0,35.0,19.8,107000.0,Royal,350.0
1162,Royal Enfield,2016,17340.0,35.0,19.8,120000.0,Royal,350.0
1163,Yamaha YZF-R15,2016,30000.0,42.0,16.0,59250.0,Yamaha,150.0
1164,Bajaj V15,2018,16000.0,57.0,11.8,45000.0,Bajaj,150.0
1165,Bajaj Avenger,2011,21045.0,40.0,19.0,35000.0,Bajaj,220.0
1166,Royal Enfield,2012,24800.0,32.0,27.2,125500.0,Royal,500.0
1167,Bajaj Avenger,2013,15628.0,40.0,19.0,40000.0,Bajaj,220.0
1168,Royal Enfield,2008,50000.0,30.0,19.8,125000.0,Royal,350.0
1169,Royal Enfield,2017,23700.0,35.0,19.8,121000.0,Royal,350.0
1170,Royal Enfield,2019,16000.0,40.0,19.8,163600.0,Royal,350.0
1171,Bajaj Avenger,2017,14000.0,40.0,19.0,80000.0,Bajaj,220.0
1172,Royal Enfield,2018,4700.0,35.0,19.8,145100.0,Royal,350.0
1173,Bajaj Pulsar,2012,14000.0,45.0,17.0,39000.0,Bajaj,180.0
1174,Bajaj Avenger,2013,30000.0,40.0,19.0,44000.0,Bajaj,220.0
1175,Royal Enfield,2012,7630.0,32.0,27.2,97700.0,Royal,500.0
1176,KTM Duke,2019,16000.0,25.0,42.9,290000.0,KTM,390.0
1177,KTM RC,2015,5500.0,35.0,25.0,120000.0,KTM,200.0
1178,Royal Enfield,2018,4700.0,25.0,27.2,155000.0,Royal,500.0
1179,Yamaha FZs,2016,13887.0,45.0,13.0,58727.0,Yamaha,150.0
1180,Hero Passion,2005,98000.0,55.0,7.5,38000.0,Hero,100.0
1181,Hero Xtreme,2014,54000.0,50.0,14.2,22300.0,Hero,150.0
1182,Royal Enfield,2013,33300.0,25.0,27.2,140000.0,Royal,500.0
1183,Hero Splendor,2015,21699.0,55.0,8.2,38000.0,Hero,100.0
1184,Bajaj Pulsar,2011,25000.0,38.0,21.0,80000.0,Bajaj,220.0
1185,Bajaj Pulsar,2016,10446.0,38.0,21.0,80999.0,Bajaj,220.0
1186,Suzuki Gixxer,2015,41000.0,63.0,14.0,41300.0,Suzuki,150.0
1187,Royal Enfield,2019,8000.0,32.0,24.5,170000.0,Royal,410.0
1188,KTM Duke,2020,4000.0,35.0,24.6,180000.0,KTM,200.0
1189,Hero Karizma,2011,23300.0,40.0,17.0,30000.0,Hero,223.0
1190,KTM Duke,2018,5610.0,25.0,42.9,195000.0,KTM,390.0
1191,Bajaj Pulsar,2013,34000.0,65.0,15.0,31000.0,Bajaj,180.0
1192,Royal Enfield,2017,6000.0,35.0,19.8,130000.0,Royal,350.0
1193,KTM RC,2016,10000.0,26.0,42.3,160000.0,KTM,390.0
1194,Royal Enfield,2012,10635.0,32.0,27.2,90000.0,Royal,500.0
1195,Bajaj Avenger,2016,25000.0,40.0,19.0,65000.0,Bajaj,220.0
1196,Royal Enfield,2015,16500.0,35.0,19.8,115000.0,Royal,350.0
1197,Triumph Street,2016,7800.0,20.0,77.0,599999.0,Triumph,675.0
1198,Bajaj Avenger,2014,30000.0,40.0,19.0,59000.0,Bajaj,220.0
1199,Yamaha FZ25,2018,40.0,43.0,20.3,125000.0,Yamaha,250.0
1200,KTM Duke,2014,11500.0,25.0,44.0,145000.0,KTM,390.0
1201,Royal Enfield,2018,15000.0,35.0,19.8,133000.0,Royal,350.0
1202,Kawasaki ER-6n,2015,6500.0,17.0,71.0,275000.0,Kawasaki,650.0
1203,Royal Enfield,2014,72000.0,40.0,19.8,91600.0,Royal,350.0
1204,Royal Enfield,2018,6093.0,35.0,19.8,135000.0,Royal,350.0
1205,Royal Enfield,2010,27000.0,40.0,19.8,78000.0,Royal,350.0
1206,Royal Enfield,2019,6000.0,35.0,19.8,184100.0,Royal,350.0
1207,Yamaha YZF-R15,2016,9800.0,42.0,16.7,90000.0,Yamaha,150.0
1208,Royal Enfield,2016,27500.0,40.0,19.8,155000.0,Royal,350.0
1209,KTM RC,2017,20000.0,35.0,25.1,155000.0,KTM,200.0
1210,Royal Enfield,2016,15600.0,32.0,24.5,99750.0,Royal,410.0
1211,KTM Duke,2015,35000.0,25.0,44.0,150000.0,KTM,390.0
1212,Royal Enfield,2018,25000.0,35.0,19.8,155000.0,Royal,350.0
1213,Suzuki Gixxer,2015,38000.0,40.0,14.6,44000.0,Suzuki,150.0
1214,KTM Duke,2014,32000.0,25.0,44.0,130000.0,KTM,390.0
1215,Royal Enfield,2019,2500.0,35.0,19.8,180000.0,Royal,350.0
1216,KTM Duke,2018,38738.0,35.0,24.6,145250.0,KTM,200.0
1217,Hero Karizma,2015,42000.0,40.0,17.0,40000.0,Hero,223.0
1218,Hero HF,2013,16615.0,83.0,7.7,25000.0,Hero,100.0
1219,Suzuki Gixxer,2017,19000.0,40.0,14.6,72500.0,Suzuki,150.0
1220,Yamaha FZS-FI,2020,9600.0,58.0,12.2,96800.0,Yamaha,150.0
1221,Royal Enfield,2015,14500.0,35.0,19.8,115300.0,Royal,350.0
1222,Royal Enfield,2014,14000.0,35.0,19.8,112900.0,Royal,350.0
1223,Royal Enfield,2019,17520.0,35.0,19.8,149300.0,Royal,350.0
1224,Suzuki Gixxer,2016,46530.0,63.0,14.0,43000.0,Suzuki,150.0
1225,Royal Enfield,2014,19000.0,35.0,19.8,119500.0,Royal,350.0
1226,KTM Duke,2017,17300.0,25.0,42.9,165000.0,KTM,390.0
1227,Royal Enfield,2014,26000.0,32.0,27.2,120000.0,Royal,500.0
1228,Yamaha FZs,2019,11186.0,45.0,13.0,85000.0,Yamaha,150.0
1229,Royal Enfield,2018,15000.0,35.0,19.8,126600.0,Royal,350.0
1230,Honda CBR,2012,39809.0,38.0,18.28,75000.0,Honda,150.0
1231,Honda CBR,2012,5500.0,38.0,18.28,69000.0,Honda,150.0
1232,Royal Enfield,2017,30000.0,35.0,19.8,150000.0,Royal,350.0
1233,Royal Enfield,2014,70000.0,25.0,27.2,120000.0,Royal,500.0
1234,Hero Super,2018,7329.0,75.0,9.0,44000.0,Hero,125.0
1235,Yamaha YZF-R15,2015,34786.0,42.0,16.7,70700.0,Yamaha,150.0
1236,Yamaha FZ25,2017,26000.0,43.0,20.3,95000.0,Yamaha,250.0
1237,Royal Enfield,2016,7500.0,35.0,19.8,124500.0,Royal,350.0
1238,KTM Duke,2020,3500.0,35.0,24.6,165000.0,KTM,200.0
1239,Royal Enfield,2015,12000.0,40.0,19.8,110000.0,Royal,350.0
1240,Royal Enfield,2019,26000.0,35.0,19.8,160000.0,Royal,350.0
1241,Royal Enfield,2017,16000.0,35.0,19.8,114900.0,Royal,350.0
1242,Bajaj V15,2016,11500.0,57.0,11.8,30000.0,Bajaj,150.0
1243,Bajaj V12,2017,12500.0,57.0,12.0,34000.0,Bajaj,125.0
1244,Yamaha YZF-R15,2018,21000.0,42.0,16.0,95000.0,Yamaha,150.0
1245,Hero Glamour,2020,17000.0,55.0,10.72,62000.0,Hero,125.0
1246,Royal Enfield,2014,40000.0,40.0,19.8,71300.0,Royal,350.0
1247,Royal Enfield,2016,17900.0,35.0,19.8,135000.0,Royal,350.0
1248,Bajaj Pulsar,2008,48000.0,38.0,21.0,18000.0,Bajaj,220.0
1249,Bajaj Pulsar,2008,24000.0,38.0,21.0,19655.0,Bajaj,220.0
1250,Royal Enfield,2020,7000.0,35.0,19.1,185000.0,Royal,350.0
1251,Hero Splendor,2018,17700.0,55.0,8.2,49000.0,Hero,100.0
1252,Yamaha YZF-R15,2012,27400.0,42.0,16.7,75000.0,Yamaha,150.0
1253,Hero Xtreme,2016,80000.0,55.0,15.6,47000.0,Hero,150.0
1254,Royal Enfield,2019,7800.0,35.0,19.8,180000.0,Royal,350.0
1255,KTM RC,2020,2200.0,35.0,25.1,190000.0,KTM,200.0
1256,Royal Enfield,2018,20500.0,32.0,27.2,166000.0,Royal,500.0
1257,Royal Enfield,2017,10000.0,35.0,19.8,121000.0,Royal,350.0
1258,Royal Enfield,2015,17800.0,40.0,19.8,100000.0,Royal,350.0
1259,Royal Enfield,2016,20450.0,40.0,19.8,110000.0,Royal,350.0
1260,Royal Enfield,2015,25600.0,35.0,19.8,115000.0,Royal,350.0
1261,Royal Enfield,2014,15000.0,32.0,27.2,135000.0,Royal,500.0
1262,Royal Enfield,2017,18000.0,40.0,19.8,135000.0,Royal,350.0
1263,Yamaha YZF-R15,2020,4000.0,40.0,18.3,52500.0,Yamaha,150.0
1264,Bajaj Pulsar,2011,57000.0,38.0,21.0,18500.0,Bajaj,220.0
1265,Royal Enfield,2017,22900.0,40.0,19.8,115000.0,Royal,350.0
1266,KTM Duke,2015,3500.0,35.0,25.0,110000.0,KTM,200.0
1267,Hero Passion,2016,30000.0,5.0,8.2,46000.0,Hero,100.0
1268,Royal Enfield,2014,28000.0,40.0,19.8,100000.0,Royal,350.0
1269,Hero Passion,2019,14000.0,55.0,8.0,48000.0,Hero,110.0
1270,Hero Karizma,2009,36826.0,40.0,17.0,30000.0,Hero,223.0
1271,Hero Splendor,2016,24344.0,55.0,8.2,30000.0,Hero,100.0
1272,Royal Enfield,2018,10500.0,35.0,19.8,165000.0,Royal,350.0
1273,Royal Enfield,2020,5500.0,32.0,24.5,188000.0,Royal,410.0
1274,Yamaha YZF-R15,2014,25000.0,42.0,16.7,65000.0,Yamaha,150.0
1275,Royal Enfield,2017,17400.0,35.0,27.2,175000.0,Royal,500.0
1276,Bajaj Pulsar,2014,9300.0,45.0,17.0,35000.0,Bajaj,180.0
1277,Hero CD,2012,38150.0,65.0,7.7,25000.0,Hero,100.0
1278,Hero Super,2006,85000.0,75.0,9.0,20000.0,Hero,125.0
1279,Suzuki Gixxer,2015,49000.0,40.0,14.6,43000.0,Suzuki,150.0
1280,Royal Enfield,2016,42000.0,35.0,19.8,125000.0,Royal,350.0
1281,Bajaj Pulsar,2012,67000.0,45.0,17.0,26000.0,Bajaj,180.0
1282,Royal Enfield,2018,3808.0,40.0,19.8,135000.0,Royal,350.0
1283,KTM RC,2021,4000.0,35.0,24.6,207500.0,KTM,200.0
1284,Yamaha FZ25,2017,30000.0,43.0,20.3,80000.0,Yamaha,250.0
1285,Royal Enfield,2019,10629.0,35.0,19.8,160000.0,Royal,350.0
1286,Bajaj CT,2018,15999.0,89.0,8.1,28000.0,Bajaj,100.0
1287,Hero Passion,2019,19600.0,84.0,8.2,67000.0,Hero,100.0
1288,Bajaj Discover,2019,11560.0,65.0,10.9,36000.0,Bajaj,125.0
1289,Royal Enfield,2019,5000.0,25.0,19.8,105000.0,Royal,350.0
1290,Royal Enfield,2019,30000.0,35.0,19.8,160000.0,Royal,350.0
1291,Bajaj V15,2016,35600.0,57.0,11.8,36000.0,Bajaj,150.0
1292,Bajaj V15,2017,23431.0,57.0,11.8,32000.0,Bajaj,150.0
1293,Kawasaki Ninja,2019,11500.0,25.0,39.0,280000.0,Kawasaki,300.0
1294,Bajaj V15,2017,37000.0,57.0,11.8,40000.0,Bajaj,150.0
1295,KTM Duke,2014,20000.0,35.0,25.0,85000.0,KTM,200.0
1296,Royal Enfield,2016,24000.0,25.0,27.2,140000.0,Royal,500.0
1297,Royal Enfield,2016,39000.0,35.0,19.8,98800.0,Royal,350.0
1298,Hero Splendor,2017,10000.0,81.0,8.2,60000.0,Hero,100.0
1299,Royal Enfield,2019,14188.0,35.0,19.8,185000.0,Royal,350.0
1300,Royal Enfield,2010,30300.0,35.0,19.8,51000.0,Royal,350.0
1301,Hero Hunk,2013,51000.0,53.0,14.0,35000.0,Hero,150.0
1302,Royal Enfield,2018,9000.0,35.0,19.8,135000.0,Royal,350.0
1303,Royal Enfield,2019,6700.0,40.0,19.8,170000.0,Royal,350.0
1304,Yamaha YZF-R15,2013,12241.0,42.0,16.0,51700.0,Yamaha,150.0
1305,Hero Passion,2004,57000.0,55.0,7.5,18000.0,Hero,100.0
1306,Royal Enfield,2006,26000.0,37.0,19.8,90000.0,Royal,350.0
1307,Hero Splendor,2016,57000.0,81.0,8.2,40000.0,Hero,100.0
1308,Royal Enfield,2014,17000.0,35.0,19.8,110000.0,Royal,350.0
1309,Royal Enfield,2017,25000.0,35.0,19.8,128000.0,Royal,350.0
1310,Royal Enfield,2017,6200.0,35.0,19.8,130000.0,Royal,350.0
1311,Suzuki Gixxer,2017,19269.0,63.0,14.0,85000.0,Suzuki,150.0
1312,Bajaj V15,2017,4200.0,57.0,11.8,49000.0,Bajaj,150.0
1313,Hero Passion,2007,50000.0,55.0,7.5,27000.0,Hero,100.0
1314,Bajaj Pulsar,2011,41000.0,65.0,15.0,25000.0,Bajaj,180.0
1315,Hero Splendor,1994,366600.0,45.0,7.44,36508.0,Hero,100.0
1316,Bajaj Avenger,2012,98000.0,40.0,19.0,26000.0,Bajaj,220.0
1317,Yamaha FZs,2015,28823.0,45.0,13.0,58000.0,Yamaha,150.0
1318,Yamaha YZF-R15,2016,42000.0,42.0,16.0,69800.0,Yamaha,150.0
1319,KTM Duke,2015,13300.0,35.0,25.0,135000.0,KTM,200.0
1320,Hero Passion,2009,60000.0,55.0,7.5,30000.0,Hero,100.0
1321,Yamaha FZS,2019,462.0,52.0,12.9,85000.0,Yamaha,150.0
1322,Royal Enfield,2016,5979.0,40.0,19.8,80000.0,Royal,350.0
1323,Hero Passion,2019,19000.0,5.0,8.2,49400.0,Hero,100.0
1324,Royal Enfield,2018,5600.0,40.0,19.8,142800.0,Royal,350.0
1325,Bajaj Pulsar,2016,65000.0,65.0,17.0,51000.0,Bajaj,180.0
1326,KTM Duke,2020,14000.0,25.0,42.9,259375.0,KTM,390.0
1327,KTM Duke,2019,15000.0,35.0,24.6,181562.0,KTM,200.0
1328,Royal Enfield,2019,4500.0,35.0,19.8,181562.0,Royal,350.0
1329,Royal Enfield,2018,4500.0,35.0,19.8,166000.0,Royal,350.0
1330,KTM RC,2019,2500.0,26.0,42.3,197125.0,KTM,390.0
1331,Yamaha YZF-R3,2016,9000.0,22.0,41.4,259375.0,Yamaha,320.0
1332,Royal Enfield,2019,8000.0,35.0,19.8,186750.0,Royal,350.0
1333,KTM RC,2020,7000.0,26.0,42.3,269750.0,KTM,390.0
1334,Royal Enfield,2020,2800.0,35.0,19.1,207500.0,Royal,350.0
1335,Royal Enfield,2015,9000.0,32.0,27.2,129687.0,Royal,500.0
1336,Kawasaki Ninja,2019,12000.0,25.0,39.0,311250.0,Kawasaki,300.0
1337,Bajaj Pulsar,2014,23000.0,40.0,24.2,65000.0,Bajaj,200.0
1338,Royal Enfield,2015,20000.0,35.0,19.8,115300.0,Royal,350.0
1339,Bajaj Avenger,2014,43130.0,40.0,19.0,50000.0,Bajaj,220.0
1340,Royal Enfield,2016,45000.0,25.0,26.1,125500.0,Royal,500.0
1341,Bajaj Pulsar,2015,25000.0,45.0,17.0,45000.0,Bajaj,180.0
1342,Royal Enfield,2019,10433.0,35.0,19.8,150000.0,Royal,350.0
1343,Bajaj Avenger,2016,22000.0,40.0,19.0,65000.0,Bajaj,220.0
1344,Bajaj Avenger,2017,34500.0,40.0,19.0,75000.0,Bajaj,220.0
1345,Royal Enfield,2017,41877.0,35.0,27.2,140200.0,Royal,500.0
1346,Royal Enfield,2015,48295.0,35.0,19.8,130440.0,Royal,350.0
1347,Hero Xtreme,2017,20000.0,55.0,15.6,52000.0,Hero,150.0
1348,Bajaj Pulsar,2004,80070.0,65.0,15.0,10000.0,Bajaj,150.0
1349,Royal Enfield,2015,30000.0,35.0,19.8,93000.0,Royal,350.0
1350,Royal Enfield,2017,23700.0,40.0,19.8,115000.0,Royal,350.0
1351,Bajaj CT,2018,27184.0,89.0,8.1,38000.0,Bajaj,100.0
1352,Suzuki Gixxer,2017,9840.0,63.0,14.0,70000.0,Suzuki,150.0
1353,Royal Enfield,2015,16500.0,35.0,19.8,109400.0,Royal,350.0
1354,Bajaj Pulsar,2004,65400.0,65.0,15.0,25000.0,Bajaj,150.0
1355,Royal Enfield,2015,5000.0,25.0,27.2,132600.0,Royal,500.0
1356,Hero Splendor,2019,14288.0,55.0,8.2,63500.0,Hero,100.0
1357,KTM Duke,2019,27900.0,35.0,24.6,125000.0,KTM,200.0
1358,Honda CBR,2014,45000.0,38.0,18.28,60000.0,Honda,150.0
1359,KTM RC,2018,14000.0,26.0,42.3,180000.0,KTM,390.0
1360,Royal Enfield,2016,58000.0,35.0,19.8,123100.0,Royal,350.0
1361,Bajaj V15,2016,15000.0,57.0,11.8,37000.0,Bajaj,150.0
1362,Royal Enfield,2019,4900.0,25.0,19.8,130000.0,Royal,350.0
1363,Kawasaki ER-6n,2016,7500.0,17.0,71.0,330000.0,Kawasaki,650.0
1364,Yamaha FZ25,2017,7200.0,43.0,20.3,85000.0,Yamaha,250.0
1365,Hero Super,2014,10000.0,75.0,9.0,40000.0,Hero,125.0
1366,KTM Duke,2017,25000.0,35.0,24.6,95000.0,KTM,200.0
1367,Royal Enfield,2017,37500.0,25.0,27.2,148000.0,Royal,500.0
1368,Hero HF,2013,38000.0,83.0,7.7,40000.0,Hero,100.0
1369,Hero Glamour,2006,35000.0,55.0,8.9,15333.0,Hero,125.0
1370,KTM Duke,2016,36410.0,35.0,24.6,79900.0,KTM,200.0
1371,Hero Splendor,2008,32075.0,81.0,8.2,30000.0,Hero,100.0
1372,Bajaj Avenger,2009,50000.0,53.0,19.0,15000.0,Bajaj,200.0
1373,Yamaha YZF-R15,2017,12250.0,42.0,16.7,93400.0,Yamaha,150.0
1374,Yamaha YZF-R15,2016,32436.0,42.0,16.7,90000.0,Yamaha,150.0
1375,Hero Passion,2013,35000.0,5.0,8.2,34895.0,Hero,100.0
1376,Royal Enfield,2015,303000.0,35.0,19.8,110000.0,Royal,350.0
1377,Kawasaki Ninja,2016,12000.0,25.0,39.0,217875.0,Kawasaki,300.0
1378,Royal Enfield,2018,10050.0,32.0,27.2,151800.0,Royal,500.0
1379,Yamaha FZs,2013,40000.0,45.0,13.0,45000.0,Yamaha,150.0
1380,Royal Enfield,2018,17000.0,35.0,19.8,125000.0,Royal,350.0
1381,KTM RC,2018,12000.0,26.0,42.3,191500.0,KTM,390.0
1382,Royal Enfield,2016,7200.0,40.0,19.8,130000.0,Royal,350.0
1383,Royal Enfield,2014,30000.0,40.0,19.8,95000.0,Royal,350.0
1384,Royal Enfield,2014,32000.0,35.0,19.8,110000.0,Royal,350.0
1385,Suzuki Gixxer,2021,1000.0,40.0,14.6,125000.0,Suzuki,150.0
1386,Royal Enfield,2015,37265.0,40.0,19.8,120000.0,Royal,350.0
1387,Suzuki Hayate,2012,69600.0,69.0,8.3,22000.0,Suzuki,110.0
1388,Hero Passion,2017,18000.0,5.0,8.2,45000.0,Hero,100.0
1389,Yamaha YZF-R15,2016,17661.0,42.0,16.7,95000.0,Yamaha,150.0
1390,Royal Enfield,2018,10000.0,32.0,24.5,175000.0,Royal,410.0
1391,Kawasaki Ninja,2018,8900.0,25.0,39.0,280000.0,Kawasaki,300.0
1392,KTM RC,2020,2900.0,35.0,25.1,210000.0,KTM,200.0
1393,Royal Enfield,2018,16000.0,35.0,19.8,125000.0,Royal,350.0
1394,Royal Enfield,2009,35000.0,30.0,19.8,75000.0,Royal,350.0
1395,Yamaha FZs,2014,18000.0,45.0,13.0,42000.0,Yamaha,150.0
1396,Royal Enfield,2013,30000.0,25.0,27.2,80000.0,Royal,500.0
1397,Royal Enfield,2015,60000.0,35.0,19.8,111000.0,Royal,350.0
1398,KTM RC,2018,15000.0,35.0,25.1,155625.0,KTM,200.0
1399,Royal Enfield,2015,11000.0,25.0,27.2,105000.0,Royal,500.0
1400,Yamaha FZ25,2018,9300.0,43.0,20.3,110000.0,Yamaha,250.0
1401,Bajaj Pulsar,2009,11900.0,38.0,21.0,33000.0,Bajaj,220.0
1402,Royal Enfield,2020,5931.0,35.0,19.1,207500.0,Royal,350.0
1403,Royal Enfield,2020,7500.0,35.0,19.1,197125.0,Royal,350.0
1404,Honda X-Blade,2021,1800.0,50.0,13.93,125000.0,Honda,160.0
1405,Royal Enfield,2017,9000.0,35.0,19.8,160000.0,Royal,350.0
1406,Yamaha YZF-R3,2019,205.0,22.0,41.4,250000.0,Yamaha,320.0
1407,Royal Enfield,2015,27000.0,35.0,19.8,108000.0,Royal,350.0
1408,Bajaj Pulsar,2015,30000.0,45.0,17.0,49000.0,Bajaj,180.0
1409,Yamaha FZs,2012,34000.0,45.0,13.0,45000.0,Yamaha,150.0
1410,Royal Enfield,2017,25000.0,35.0,19.8,145000.0,Royal,350.0
1411,Royal Enfield,2019,7000.0,40.0,19.8,165000.0,Royal,350.0
1412,Royal Enfield,2019,10000.0,35.0,19.8,191937.0,Royal,350.0
1413,KTM RC,2016,11000.0,26.0,42.3,145250.0,KTM,390.0
1414,KTM RC,2019,6000.0,35.0,25.1,176375.0,KTM,200.0
1415,Royal Enfield,2018,19000.0,35.0,19.8,176375.0,Royal,350.0
1416,Royal Enfield,2019,6000.0,35.0,19.8,181562.0,Royal,350.0
1417,Royal Enfield,2019,4000.0,35.0,19.8,181562.0,Royal,350.0
1418,Royal Enfield,2013,23400.0,40.0,19.8,80600.0,Royal,350.0
1419,KTM RC,2018,5400.0,26.0,42.3,204300.0,KTM,390.0
1420,Yamaha YZF-R15,2017,3099.0,42.0,16.0,80000.0,Yamaha,150.0
1421,Royal Enfield,2014,18000.0,35.0,19.8,98500.0,Royal,350.0
1422,Royal Enfield,2016,16000.0,25.0,26.1,140000.0,Royal,500.0
1423,TVS Star,2011,24000.0,85.0,8.2,20000.0,TVS,110.0
1424,Hero Karizma,2015,37000.0,48.0,20.0,36300.0,Hero,223.0
1425,Royal Enfield,2019,7000.0,32.0,24.5,175000.0,Royal,410.0
1426,KTM Duke,2019,167.0,25.0,42.9,180000.0,KTM,390.0
1427,Royal Enfield,2018,35000.0,35.0,19.8,140000.0,Royal,350.0
1428,Yamaha YZF-R15,2018,4300.0,42.0,16.7,82000.0,Yamaha,150.0
1429,Triumph Street,2016,38000.0,20.0,77.0,575000.0,Triumph,675.0
1430,Yamaha YZF-R15,2010,21322.0,42.0,16.0,30000.0,Yamaha,150.0
1431,Suzuki Hayate,2009,32000.0,69.0,8.3,10500.0,Suzuki,110.0
1432,Royal Enfield,2018,12000.0,35.0,19.8,135000.0,Royal,350.0
1433,Royal Enfield,2017,14000.0,25.0,19.8,115000.0,Royal,350.0
1434,Royal Enfield,2018,16000.0,35.0,19.8,135000.0,Royal,350.0
1435,Bajaj Pulsar,2011,40000.0,65.0,15.0,25000.0,Bajaj,180.0
1436,Royal Enfield,2003,68000.0,30.0,19.8,60000.0,Royal,350.0
1437,Yamaha YZF-R15,2017,54000.0,42.0,16.7,76000.0,Yamaha,150.0
1438,KTM RC,2018,24000.0,35.0,25.1,145000.0,KTM,200.0
1439,Royal Enfield,2017,24000.0,35.0,19.8,130000.0,Royal,350.0
1440,Royal Enfield,2015,27000.0,25.0,26.1,120000.0,Royal,500.0
